Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_Year,Order Date_Month,Order Date_Day,Ship Date_Year,Ship Date_Month,Ship Date_Day,Recency,Frequency,Monetary,Recency_Normalized,Frequency_Normalized,Monetary_Normalized,RecencyScore,FrequencyScore,MonetaryScore,RFM Score,Segments
CA-2017-166856,2017-09-18,9/22/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.11,2017,9,18,2017,9,22,42 days,14,2243.28,0.01,0.36,0.09,5,2,1,521,Promising
CA-2016-153157,2016-09-11,9/14/2016,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,0.0,62.93,2016,9,11,2016,9,14,61 days,15,2797.68,0.03,0.39,0.11,5,2,1,521,Promising
US-2017-125647,2017-09-23,9/28/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.18,6,0.8,-197.58,2017,9,23,2017,9,28,58 days,30,2580.71,0.02,0.81,0.1,5,5,1,551,Potential Loyalist
US-2017-125647,2017-09-23,9/28/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.74,4,0.2,7.26,2017,9,23,2017,9,28,58 days,30,2580.71,0.02,0.81,0.1,5,5,1,551,Potential Loyalist
US-2017-125647,2017-09-23,9/28/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.98,2,0.2,-9.0,2017,9,23,2017,9,28,58 days,30,2580.71,0.02,0.81,0.1,5,5,1,551,Potential Loyalist
CA-2014-132542,2014-10-06,10/8/2014,Second Class,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36,2,0.0,7.68,2014,10,6,2014,10,8,59 days,12,814.01,0.02,0.31,0.03,5,2,1,521,Promising
CA-2015-110877,2015-10-23,10/26/2015,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,36.29,7,0.2,12.7,2015,10,23,2015,10,26,77 days,22,8697.86,0.04,0.58,0.35,5,3,2,532,Potential Loyalist
CA-2015-110877,2015-10-23,10/26/2015,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,150.38,2,0.2,15.04,2015,10,23,2015,10,26,77 days,22,8697.86,0.04,0.58,0.35,5,3,2,532,Potential Loyalist
US-2016-151827,2016-03-31,4/2/2016,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Technology,Phones,LG Exalt,280.78,3,0.4,-60.84,2016,3,31,2016,4,2,56 days,22,3036.5299999999997,0.02,0.58,0.12,5,3,1,531,Potential Loyalist
US-2016-151827,2016-03-31,4/2/2016,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.98,2,0.2,1.2,2016,3,31,2016,4,2,56 days,22,3036.5299999999997,0.02,0.58,0.12,5,3,1,531,Potential Loyalist
US-2016-163258,2016-12-29,1/2/2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.23,3,0.2,3.93,2016,12,29,2017,1,2,145 days,10,2206.12,0.1,0.25,0.09,5,2,1,521,Promising
CA-2017-103009,2017-11-03,11/5/2017,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4,5,0.0,11.88,2017,11,3,2017,11,5,70 days,13,1220.1,0.03,0.33,0.05,5,2,1,521,Promising
US-2017-120649,2017-01-20,1/26/2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2,0.0,1.02,2017,1,20,2017,1,26,152 days,15,1082.92,0.1,0.39,0.04,5,2,1,521,Promising
CA-2016-153598,2016-12-03,12/6/2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98,2016,12,3,2016,12,6,275 days,15,2161.98,0.21,0.39,0.09,4,2,1,421,New Customers
CA-2016-153598,2016-12-03,12/6/2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,0.0,51.47,2016,12,3,2016,12,6,275 days,15,2161.98,0.21,0.39,0.09,4,2,1,421,New Customers
US-2016-108497,2016-06-14,6/14/2016,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.16,5,0.15,35.24,2016,6,14,2016,6,14,150 days,13,2394.0099999999998,0.1,0.33,0.1,5,2,1,521,Promising
CA-2016-113096,2016-09-02,9/4/2016,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0.0,12.1,2016,9,2,2016,9,4,66 days,20,3625.34,0.03,0.53,0.14,5,3,1,531,Potential Loyalist
CA-2014-136861,2014-09-05,9/7/2014,First Class,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.98,2,0.2,2.0,2014,9,5,2014,9,7,67 days,12,1840.18,0.03,0.31,0.07,5,2,1,521,Promising
CA-2017-117422,2017-10-21,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.57,2,0.2,16.16,2017,10,21,2017,10,25,101 days,14,3418.7400000000002,0.06,0.36,0.14,5,2,1,521,Promising
CA-2017-117422,2017-10-21,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.06,1,0.2,1.37,2017,10,21,2017,10,25,101 days,14,3418.7400000000002,0.06,0.36,0.14,5,2,1,521,Promising
CA-2017-117422,2017-10-21,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.22,4,0.7,-4.97,2017,10,21,2017,10,25,101 days,14,3418.7400000000002,0.06,0.36,0.14,5,2,1,521,Promising
CA-2017-129707,2017-04-25,4/29/2017,Standard Class,LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,8.9,4,0.2,0.67,2017,4,25,2017,4,29,182 days,3,287.43,0.13,0.06,0.01,5,1,1,511,New Customers
CA-2015-160171,2015-10-19,10/24/2015,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0.0,459.4,2015,10,19,2015,10,24,37 days,11,5979.089999999999,0.01,0.28,0.24,5,2,2,522,Promising
CA-2015-160171,2015-10-19,10/24/2015,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.0,3,0.0,97.2,2015,10,19,2015,10,24,37 days,11,5979.089999999999,0.01,0.28,0.24,5,2,2,522,Promising
CA-2014-103317,2014-07-05,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.37,2014,7,5,2014,7,8,512 days,10,1376.8,0.41,0.25,0.05,3,2,1,321,About to sleep
CA-2014-103317,2014-07-05,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,5,0.7,-6.87,2014,7,5,2014,7,8,512 days,10,1376.8,0.41,0.25,0.05,3,2,1,321,About to sleep
CA-2014-103317,2014-07-05,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.22,3,0.2,15.99,2014,7,5,2014,7,8,512 days,10,1376.8,0.41,0.25,0.05,3,2,1,321,About to sleep
CA-2016-167115,2016-04-04,4/9/2016,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.78,2,0.2,184.0,2016,4,4,2016,4,9,136 days,8,923.88,0.09,0.19,0.04,5,1,1,511,New Customers
US-2017-153633,2017-11-13,11/18/2017,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.06,1,0.2,0.15,2017,11,13,2017,11,18,58 days,16,4266.8099999999995,0.02,0.42,0.17,5,3,1,531,Potential Loyalist
CA-2017-155929,2017-09-09,9/13/2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,6.37,2,0.2,2.39,2017,9,9,2017,9,13,44 days,18,4375.79,0.01,0.47,0.17,5,3,1,531,Potential Loyalist
CA-2015-148712,2015-04-17,4/23/2015,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1,0.0,36.85,2015,4,17,2015,4,23,133 days,10,1733.45,0.09,0.25,0.07,5,2,1,521,Promising
CA-2015-148712,2015-04-17,4/23/2015,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.3,13,0.2,21.02,2015,4,17,2015,4,23,133 days,10,1733.45,0.09,0.25,0.07,5,2,1,521,Promising
CA-2015-148712,2015-04-17,4/23/2015,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0.0,2.78,2015,4,17,2015,4,23,133 days,10,1733.45,0.09,0.25,0.07,5,2,1,521,Promising
CA-2016-128307,2016-07-25,7/29/2016,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.94,1,0.2,7.07,2016,7,25,2016,7,29,150 days,9,4204.68,0.1,0.22,0.17,5,2,1,521,Promising
US-2016-127425,2016-08-26,8/31/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33.0,6,0.0,8.25,2016,8,26,2016,8,31,34 days,24,6528.03,0.0,0.64,0.26,5,4,2,542,Potential Loyalist
US-2016-127425,2016-08-26,8/31/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,5,0.0,87.48,2016,8,26,2016,8,31,34 days,24,6528.03,0.0,0.64,0.26,5,4,2,542,Potential Loyalist
US-2014-119081,2014-09-12,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.0,7.16,2014,9,12,2014,9,19,100 days,10,14595.619999999999,0.06,0.25,0.58,5,2,3,523,Promising
US-2014-119081,2014-09-12,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,5,0.0,10.91,2014,9,12,2014,9,19,100 days,10,14595.619999999999,0.06,0.25,0.58,5,2,3,523,Promising
US-2014-119081,2014-09-12,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2,0.0,149.38,2014,9,12,2014,9,19,100 days,10,14595.619999999999,0.06,0.25,0.58,5,2,3,523,Promising
US-2014-119081,2014-09-12,9/19/2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0.0,12.98,2014,9,12,2014,9,19,100 days,10,14595.619999999999,0.06,0.25,0.58,5,2,3,523,Promising
CA-2016-140613,2016-07-22,7/29/2016,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,0.0,25.0,2016,7,22,2016,7,29,129 days,15,2280.58,0.08,0.39,0.09,5,2,1,521,Promising
US-2017-108700,2017-05-19,5/23/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.02,6,0.2,13.78,2017,5,19,2017,5,23,70 days,13,1220.1,0.03,0.33,0.05,5,2,1,521,Promising
CA-2017-160962,2017-04-28,5/2/2017,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.38,1,0.2,0.73,2017,4,28,2017,5,2,143 days,18,2258.2,0.1,0.47,0.09,5,3,1,531,Potential Loyalist
CA-2017-160962,2017-04-28,5/2/2017,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.85,2,0.2,0.77,2017,4,28,2017,5,2,143 days,18,2258.2,0.1,0.47,0.09,5,3,1,531,Potential Loyalist
CA-2017-130631,2017-12-29,1/2/2018,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,0.0,9.6,2017,12,29,2018,1,2,32 days,14,2562.38,0.0,0.36,0.1,5,2,1,521,Promising
CA-2017-130631,2017-12-29,1/2/2018,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,0.0,20.54,2017,12,29,2018,1,2,32 days,14,2562.38,0.0,0.36,0.1,5,2,1,521,Promising
CA-2017-116680,2017-09-04,9/6/2017,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.34,6,0.2,4.34,2017,9,4,2017,9,6,40 days,25,8646.93,0.01,0.67,0.35,5,4,2,542,Potential Loyalist
CA-2017-116680,2017-09-04,9/6/2017,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.27,8,0.2,92.39,2017,9,4,2017,9,6,40 days,25,8646.93,0.01,0.67,0.35,5,4,2,542,Potential Loyalist
US-2014-107405,2014-03-21,3/25/2014,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.27,1,0.2,-3.86,2014,3,21,2014,3,25,229 days,19,5371.11,0.17,0.5,0.21,5,3,2,532,Potential Loyalist
CA-2017-101574,2017-09-28,10/4/2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.44,2017,9,28,2017,10,4,124 days,10,1526.5,0.08,0.25,0.06,5,2,1,521,Promising
CA-2014-146591,2014-01-19,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.72,2014,1,19,2014,1,20,257 days,12,974.78,0.19,0.31,0.04,5,2,1,521,Promising
CA-2014-146591,2014-01-19,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.06,4,0.2,19.62,2014,1,19,2014,1,20,257 days,12,974.78,0.19,0.31,0.04,5,2,1,521,Promising
CA-2014-146591,2014-01-19,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5,0.2,36.69,2014,1,19,2014,1,20,257 days,12,974.78,0.19,0.31,0.04,5,2,1,521,Promising
CA-2014-146591,2014-01-19,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-320.6,2014,1,19,2014,1,20,257 days,12,974.78,0.19,0.31,0.04,5,2,1,521,Promising
CA-2014-107706,2014-02-14,2/19/2014,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",16.18,3,0.2,6.07,2014,2,14,2014,2,19,156 days,12,433.34,0.11,0.31,0.02,5,2,1,521,Promising
CA-2016-122448,2016-06-09,6/14/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3,0.2,13.76,2016,6,9,2016,6,14,40 days,21,2332.5699999999997,0.01,0.56,0.09,5,3,1,531,Potential Loyalist
CA-2014-132451,2014-09-26,9/27/2014,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.55,3,0.2,73.19,2014,9,26,2014,9,27,128 days,18,10604.26,0.08,0.47,0.42,5,3,3,533,Potential Loyalist
CA-2014-132451,2014-09-26,9/27/2014,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,3,0.0,9.33,2014,9,26,2014,9,27,128 days,18,10604.26,0.08,0.47,0.42,5,3,3,533,Potential Loyalist
CA-2016-158547,2016-05-30,6/4/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,0.2,9.29,2016,5,30,2016,6,4,88 days,19,2833.92,0.05,0.5,0.11,5,3,1,531,Potential Loyalist
CA-2017-116946,2017-12-19,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,5,0.2,4.01,2017,12,19,2017,12,23,42 days,14,2243.28,0.01,0.36,0.09,5,2,1,521,Promising
CA-2017-116946,2017-12-19,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.26,2,0.2,-17.61,2017,12,19,2017,12,23,42 days,14,2243.28,0.01,0.36,0.09,5,2,1,521,Promising
CA-2017-116946,2017-12-19,12/23/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.02,7,0.7,-183.63,2017,12,19,2017,12,23,42 days,14,2243.28,0.01,0.36,0.09,5,2,1,521,Promising
CA-2017-121741,2017-12-26,12/26/2017,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,0.0,37.53,2017,12,26,2017,12,26,35 days,8,5454.35,0.0,0.19,0.22,5,1,2,512,New Customers
CA-2017-169691,2017-06-15,6/18/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0.0,22.2,2017,6,15,2017,6,18,115 days,29,7198.77,0.07,0.78,0.29,5,4,2,542,Potential Loyalist
CA-2017-169691,2017-06-15,6/18/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,0.0,22.83,2017,6,15,2017,6,18,115 days,29,7198.77,0.07,0.78,0.29,5,4,2,542,Potential Loyalist
CA-2017-169691,2017-06-15,6/18/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0.0,8.79,2017,6,15,2017,6,18,115 days,29,7198.77,0.07,0.78,0.29,5,4,2,542,Potential Loyalist
CA-2016-121356,2016-11-20,11/24/2016,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0.0,62.92,2016,11,20,2016,11,24,284 days,7,1318.77,0.22,0.17,0.05,4,1,1,411,New Customers
CA-2014-101770,2014-03-31,4/4/2014,Standard Class,KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.87,1,0.7,-1.31,2014,3,31,2014,4,4,35 days,10,3152.61,0.0,0.25,0.13,5,2,1,521,Promising
CA-2017-105487,2017-10-08,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.19,1,0.2,11.61,2017,10,8,2017,10,14,57 days,28,2754.22,0.02,0.75,0.11,5,4,1,541,Potential Loyalist
CA-2017-105487,2017-10-08,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2,0.0,6.48,2017,10,8,2017,10,14,57 days,28,2754.22,0.02,0.75,0.11,5,4,1,541,Potential Loyalist
CA-2017-105487,2017-10-08,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,0.0,115.18,2017,10,8,2017,10,14,57 days,28,2754.22,0.02,0.75,0.11,5,4,1,541,Potential Loyalist
CA-2017-105487,2017-10-08,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.0,0.41,2017,10,8,2017,10,14,57 days,28,2754.22,0.02,0.75,0.11,5,4,1,541,Potential Loyalist
CA-2017-148999,2017-01-30,2/4/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.14,4,0.2,-68.11,2017,1,30,2017,2,4,131 days,11,2767.2200000000003,0.09,0.28,0.11,5,2,1,521,Promising
CA-2014-107573,2014-12-12,12/17/2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.47,3,0.2,7.63,2014,12,12,2014,12,17,128 days,11,1456.95,0.08,0.28,0.06,5,2,1,521,Promising
CA-2015-156608,2015-10-24,10/29/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,San Antonio,Texas,78207,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.59,4,0.8,-6.29,2015,10,24,2015,10,29,234 days,11,1319.43,0.17,0.28,0.05,5,2,1,521,Promising
CA-2017-134495,2017-04-01,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.98,3,0.2,-5.69,2017,4,1,2017,4,4,105 days,21,2888.5,0.06,0.56,0.12,5,3,1,531,Potential Loyalist
CA-2017-134495,2017-04-01,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.26,3,0.2,2.04,2017,4,1,2017,4,4,105 days,21,2888.5,0.06,0.56,0.12,5,3,1,531,Potential Loyalist
CA-2017-134495,2017-04-01,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.81,3,0.2,1.82,2017,4,1,2017,4,4,105 days,21,2888.5,0.06,0.56,0.12,5,3,1,531,Potential Loyalist
CA-2017-134495,2017-04-01,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.35,3,0.2,-19.11,2017,4,1,2017,4,4,105 days,21,2888.5,0.06,0.56,0.12,5,3,1,531,Potential Loyalist
